9,7,8,3
9,28,20,-3
9,21,0,-1
9,19,15,0
9,9,14,1
9,3,6,1
9,18,16,0
9,0,19,0
9,16,3,2
9,15,4,3
9,6,28,4
9,8,18,-1
9,12,21,-3
9,27,17,-1
9,20,2,0
9,14,7,0
9,22,9,1
9,19,12,1
9,2,6,0
9,4,22,-1
9,18,20,3
9,7,16,0
9,9,15,-4
9,3,14,2
9,21,27,1
9,17,8,1
9,28,0,-1
9,19,4,1
9,0,3,1
9,18,28,2
9,8,20,0
9,9,21,0
9,27,15,0
9,17,16,3
9,22,14,1
9,17,22,1
9,2,9,3
9,4,17,-1
9,16,27,1
9,28,19,-2
9,6,22,1
9,20,0,-1
9,3,8,3
9,14,12,0
9,21,7,2
9,15,18,0
9,12,0,-1
9,20,7,1
9,14,27,2
9,3,17,-5
9,2,4,0
9,16,8,2
9,18,19,0
9,6,9,1
9,21,28,2
9,22,15,0
9,19,21,0
9,0,22,0
9,4,14,1
9,7,12,2
9,28,3,0
9,17,18,1
9,8,2,0
9,27,6,1
9,15,16,2
9,9,20,0
9,2,0,-2
9,16,28,0
9,18,4,3
9,6,8,1
9,12,15,-1
9,20,27,2
9,3,9,-1
9,22,7,0
9,14,19,0
9,21,17,-1
9,12,6,2
9,17,7,3
9,19,20,0
9,0,16,-1
9,4,21,1
9,17,2,1
9,8,22,0
9,27,12,0
9,7,3,2
9,15,6,0
9,9,18,0
9,28,14,-1
9,19,7,0
9,16,22,1
9,18,3,2
9,8,15,2
9,0,27,0
9,4,9,1
9,28,2,-1
9,21,6,1
9,15,20,2
9,12,16,-1
9,3,19,-2
9,2,18,0
9,7,28,-1
9,6,0,2
9,9,17,-1
9,27,4,2
9,14,8,4
9,22,21,-1
9,20,14,0
9,7,2,-1
9,19,2,4
9,4,7,-2
9,18,27,2
9,28,9,0
9,17,15,-3
9,8,12,0
9,20,22,-1
9,0,14,-1
9,16,6,1
9,21,3,0
9,2,21,0
9,7,17,2
9,9,19,-2
9,12,18,1
9,27,8,1
9,14,16,1
9,3,4,0
9,15,0,5
9,6,20,1
9,22,28,1
9,19,6,2
9,2,14,1
9,4,8,3
9,7,15,-1
9,28,12,0
9,9,16,-2
9,3,27,-2
9,21,20,2
9,18,22,4
9,17,0,1
9,16,4,1
9,15,2,4
9,8,28,2
9,12,3,0
9,27,9,0
9,20,17,-1
9,14,21,1
9,22,19,-3
9,0,18,0
9,6,7,-2
9,0,21,0
9,8,7,0
9,12,4,1
9,27,2,1
9,20,28,1
9,6,3,2
9,14,9,1
9,15,19,0
9,16,18,0
9,17,12,2
9,4,0,0
9,18,6,-1
9,7,27,1
9,28,15,-2
9,17,14,3
9,3,20,3
9,21,16,-1
9,19,8,2
9,2,22,2
9,9,12,0
9,16,7,2
9,6,2,2
9,8,17,-2
9,12,19,-3
9,27,21,-1
9,14,3,1
9,22,4,0
9,15,9,3
9,20,18,-2
9,0,28,1
9,2,12,2
9,4,20,0
9,18,14,0
9,7,0,2
9,28,27,-1
9,3,22,2
9,21,15,-3
9,19,16,-3
9,17,6,2
9,9,8,2
9,22,17,-1
9,4,28,0
9,18,21,2
9,17,19,0
9,8,0,0
9,9,7,-1
9,27,22,2
9,14,6,1
9,16,2,2
9,3,15,-2
9,12,20,2
9,19,27,3
9,0,9,1
9,2,3,0
9,7,18,-2
9,28,17,-1
9,15,14,2
9,6,4,1
9,20,16,-1
9,21,8,1
9,22,12,1
10,0,22,-2
10,2,6,-2
10,4,20,-1
10,16,28,1
10,18,19,-5
10,12,7,-1
10,27,29,2
10,30,21,-2
10,17,13,1
10,14,15,1
10,20,16,-2
10,22,30,-1
10,13,12,1
10,29,17,1
10,28,14,-4
10,15,27,4
10,19,12,3
10,13,27,0
10,28,4,1
10,6,30,1
10,20,2,1
10,22,17,-5
10,29,18,1
10,7,16,-2
10,21,14,-1
10,15,0,-2
10,2,21,0
10,4,15,-1
10,16,29,3
10,17,19,1
10,27,20,1
10,14,13,1
10,30,28,0
10,0,7,2
10,18,22,1
10,12,6,-1
10,2,30,2
10,15,29,4
10,6,19,2
10,12,4,-1
10,27,16,-1
10,20,28,3
10,14,17,-2
10,22,21,1
10,13,0,-1
10,7,18,1
10,19,22,4
10,0,12,2
10,4,27,0
10,29,20,2
10,28,13,-1
10,21,15,-1
10,16,14,3
10,18,2,3
10,17,6,1
10,30,7,1
10,13,4,-1
10,2,0,1
10,7,19,-1
10,15,28,5
10,12,18,-1
10,27,17,-2
10,14,29,5
10,22,16,2
10,20,30,3
10,6,21,2
10,4,14,0
10,29,13,1
10,28,22,1
10,17,20,0
10,30,12,-1
10,19,2,4
10,16,15,2
10,18,27,0
10,21,7,0
10,0,6,0
10,19,13,2
10,0,16,1
10,18,30,0
10,17,4,1
10,12,14,-1
10,27,21,1
10,20,15,1
10,2,29,1
10,22,6,0
10,7,28,2
10,13,20,1
10,29,22,-2
10,16,2,5
10,28,12,0
10,14,27,-1
10,30,0,0
10,4,18,1
10,15,17,2
10,6,7,0
10,21,19,0
10,19,14,3
10,4,16,-4
10,29,28,2
10,18,0,0
10,7,15,2
10,17,2,2
10,12,22,4
10,27,30,0
10,20,21,0
10,13,6,0
10,21,0,1
10,0,4,4
10,2,12,2
10,6,29,0
10,14,20,2
10,30,19,-3
10,16,17,1
10,28,27,1
10,21,18,-1
10,22,7,0
10,15,13,0
10,13,7,1
10,29,0,0
10,16,30,4
10,28,21,0
10,15,6,0
10,17,18,3
10,20,19,1
10,4,2,-2
10,27,12,1
10,14,22,8
10,7,2,3
10,28,18,1
10,0,14,0
10,2,27,0
10,7,4,0
10,6,28,0
10,12,17,-3
10,21,29,2
10,22,20,1
10,19,16,-3
10,18,15,-2
10,30,13,-1
10,19,27,2
10,0,28,3
10,2,15,0
10,6,16,1
10,12,29,2
10,21,17,-4
10,22,13,-1
10,30,4,1
10,18,14,0
10,7,20,1
10,13,21,1
10,4,6,0
10,29,7,0
10,16,18,0
10,28,2,0
10,17,0,-1
10,27,22,0
10,20,12,0
10,14,30,-1
10,15,19,-1
10,13,2,1
10,4,21,2
10,17,30,3
10,20,0,-2
10,29,19,0
10,16,12,1
10,15,22,1
10,14,6,3
10,19,28,3
10,0,27,1
10,2,14,-2
10,7,17,3
10,6,20,1
10,12,15,2
10,18,13,0
10,21,16,0
10,30,29,2
10,13,16,0
10,29,4,0
10,7,14,0
10,15,30,2
10,6,27,2
10,20,18,0
10,21,12,2
10,22,2,0
10,19,0,3
10,28,17,-2
10,2,20,0
10,16,7,1
10,18,29,2
10,27,13,-1
10,14,21,2
10,30,6,-3
10,0,15,-1
10,4,28,0
10,17,22,5
10,12,19,-3
10,27,7,1
10,19,18,0
10,13,17,0
10,6,2,3
10,16,20,5
10,18,6,2
10,17,29,3
10,27,15,0
10,14,28,0
10,30,22,-2
10,0,21,0
10,2,7,2
10,4,19,-2
10,19,4,2
10,15,14,2
10,17,28,4
10,4,29,1
10,12,21,0
10,14,7,2
10,30,15,0
10,0,19,0
10,2,22,1
10,16,13,3
10,18,20,2
10,13,14,0
10,29,16,-1
10,7,0,-2
10,28,30,0
10,15,4,2
10,21,2,0
10,22,18,-1
10,19,17,-2
10,6,12,2
10,20,27,0
10,28,16,0
10,7,12,1
10,4,7,0
10,29,21,1
10,28,6,1
10,15,18,1
10,17,12,5
10,27,2,3
10,20,22,0
10,14,0,0
10,13,30,1
10,16,19,2
10,7,29,3
10,6,4,2
10,12,20,0
10,22,27,0
10,19,15,1
10,0,17,0
10,2,28,1
10,18,16,1
10,21,13,2
10,30,14,1
10,27,6,0
10,22,4,0
10,19,20,2
10,18,17,2
10,12,27,-1
10,21,28,3
10,30,16,-2
10,0,29,3
10,2,4,3
10,7,13,1
10,6,15,0
10,22,14,-3
10,17,21,3
10,13,22,1
10,4,30,1
10,29,12,-1
10,16,6,-2
10,27,19,-2
10,15,2,1
10,20,7,0
10,14,18,1
10,19,29,2
10,21,4,-1
10,30,17,-1
10,18,28,4
10,22,15,1
10,12,13,-1
10,20,4,4
10,29,27,0
10,13,18,0
10,4,22,4
10,29,30,-1
10,16,21,3
10,28,19,-1
10,27,0,0
10,14,2,2
10,17,7,3
10,20,6,0
10,15,12,3
10,22,0,-1
10,19,21,2
10,0,30,0
10,18,4,2
10,12,28,1
10,27,14,-1
10,20,13,2
10,22,29,1
10,2,16,0
10,7,6,-1
10,17,15,1
10,21,30,-2
10,0,20,0
10,2,13,1
10,6,18,-2
10,12,16,-5
10,13,19,0
10,4,17,-4
10,16,0,6
10,28,7,2
10,14,12,2
10,21,27,-1
10,30,18,0
10,29,2,-1
10,15,20,3
10,6,22,3
10,19,30,1
10,4,0,-1
10,29,6,-5
10,17,16,-1
10,12,2,0
10,27,28,2
10,20,14,2
10,13,15,0
10,18,21,0
10,7,22,1
10,28,29,-3
10,21,20,1
10,2,17,0
10,15,7,0
10,6,13,4
10,30,27,0
10,16,4,1
10,0,18,0
10,14,19,1
10,22,12,0
10,13,28,0
10,2,18,-1
10,7,30,0
10,6,17,-1
10,27,4,-1
10,20,29,1
10,14,16,1
10,12,0,-1
10,22,19,1
10,15,21,3
10,28,0,-2
10,19,6,0
10,4,12,0
10,28,20,-1
10,17,14,2
10,21,22,1
10,30,2,0
10,0,13,1
10,29,15,-4
10,16,27,7
10,18,7,1
10,13,29,1
10,6,0,2
10,12,30,2
10,27,18,0
10,14,4,1
10,7,21,1
10,15,16,-2
10,20,17,-1
10,2,19,1
10,22,28,0
10,7,27,-1
10,6,14,-1
10,19,7,4
10,0,2,-1
10,4,13,1
10,29,14,2
10,16,22,8
10,18,12,1
10,28,15,0
10,17,27,4
10,21,6,0
10,30,20,1
11,0,21,3
11,2,18,1
11,4,7,0
11,16,3,6
11,20,13,0
11,14,6,0
11,22,31,-4
11,30,27,1
11,15,19,0
11,17,9,3
11,19,31,6
11,13,2,1
11,18,30,0
11,27,14,-1
11,3,20,1
11,21,4,-2
11,22,16,-6
11,7,17,0
11,9,0,6
11,6,15,3
11,2,19,-1
11,31,7,0
11,16,27,2
11,17,21,3
11,14,22,-1
11,30,9,0
11,0,18,1
11,4,13,0
11,15,3,1
11,20,6,1
11,19,4,3
11,18,17,0
11,7,30,1
11,6,2,0
11,9,31,-2
11,3,14,0
11,21,16,-2
11,22,20,0
11,13,15,0
11,27,0,1
11,0,4,0
11,2,7,0
11,18,9,-1
11,27,21,0
11,20,19,0
11,14,30,2
11,3,13,2
11,16,31,4
11,17,15,1
11,22,6,-2
11,19,3,-1
11,13,22,0
11,31,2,-1
11,7,18,0
11,15,20,0
11,6,16,1
11,21,14,1
11,4,17,0
11,9,27,-1
11,30,0,-1
11,13,18,-2
11,27,2,1
11,20,17,0
11,14,0,1
11,3,4,0
11,21,7,0
11,22,30,2
11,16,19,2
11,15,31,-1
11,6,9,1
11,19,13,1
11,0,16,0
11,4,27,1
11,7,14,-1
11,17,3,0
11,9,22,0
11,30,21,0
11,31,6,-1
11,18,15,2
11,2,20,0
11,13,31,2
11,16,30,2
11,20,0,1
11,14,18,0
11,3,7,1
11,21,9,-1
11,22,4,0
11,15,2,1
11,6,19,-3
11,27,17,-1
11,19,21,1
11,2,16,-1
11,18,27,1
11,7,22,2
11,17,14,2
11,30,6,1
11,0,13,0
11,4,15,-1
11,9,20,4
11,31,3,1
11,13,21,0
11,2,22,1
11,31,18,0
11,4,14,2
11,7,0,0
11,17,30,1
11,20,27,2
11,19,9,-1
11,15,16,2
11,3,6,-2
11,27,13,1
11,14,20,0
11,0,31,1
11,16,7,1
11,18,4,0
11,6,17,0
11,9,2,-1
11,21,3,0
11,22,15,0
11,30,19,-2
11,0,17,0
11,6,13,0
11,9,7,0
11,27,15,2
11,14,2,2
11,21,31,0
11,22,3,1
11,30,4,-1
11,16,20,-3
11,18,19,-1
11,19,14,-1
11,13,16,1
11,31,30,1
11,4,9,4
11,15,21,3
11,17,22,2
11,3,27,-3
11,2,0,2
11,7,6,-3
11,20,18,0
11,0,19,-2
11,4,31,0
11,18,3,-3
11,7,13,0
11,17,2,6
11,27,6,0
11,21,22,2
11,30,20,1
11,9,16,0
11,14,15,1
11,19,7,1
11,13,14,0
11,2,30,3
11,16,18,0
11,6,4,1
11,22,27,0
11,20,21,1
11,3,9,2
11,15,0,3
11,0,3,1
11,18,22,0
11,7,20,0
11,9,15,2
11,27,31,-1
11,21,6,-2
11,4,2,1
11,14,16,0
11,30,13,1
11,17,19,1
11,2,21,0
11,20,4,1
11,6,18,-1
11,0,14,-1
11,2,27,-2
11,4,3,2
11,7,21,-2
11,17,20,2
11,9,6,-2
11,30,22,-1
11,19,16,2
11,13,17,0
11,6,0,4
11,27,7,-2
11,20,31,-2
11,14,9,2
11,3,2,-2
11,21,18,0
11,16,4,1
11,15,30,-1
11,22,19,0
11,13,19,-3
11,15,4,1
11,6,31,1
11,27,18,2
11,20,2,3
11,14,7,1
11,3,17,-1
11,21,30,2
11,16,0,0
11,22,9,-1
11,31,13,-1
11,7,3,3
11,17,27,1
11,19,6,0
11,0,20,-1
11,2,15,2
11,4,22,0
11,18,14,1
11,9,21,5
11,30,16,1
11,31,15,1
11,16,2,2
11,6,30,1
11,27,4,2
11,3,31,1
11,21,19,-3
11,22,7,0
11,13,0,0
11,15,18,0
11,20,9,0
11,14,17,0
11,19,22,3
11,0,6,1
11,31,20,-1
11,18,21,0
11,7,27,2
11,17,13,5
11,9,14,0
11,30,15,-3
11,2,3,2
11,4,16,-4
11,31,17,-1
11,22,0,-1
11,15,7,1
11,19,18,1
11,17,0,2
11,20,16,-2
11,3,22,0
11,13,6,0
11,2,14,-1
11,31,21,-2
11,4,30,1
11,7,9,1
11,15,27,2
11,0,7,0
11,18,31,2
11,6,3,3
11,9,19,0
11,27,20,1
11,14,4,1
11,22,2,1
11,30,17,1
11,16,15,-1
11,21,13,-1
11,19,30,2
11,13,27,1
11,2,9,0
11,31,0,0
11,15,22,0
11,17,6,1
11,20,14,-1
11,3,21,0
11,4,18,2
11,7,16,0
11,13,9,-2
11,3,30,0
11,31,14,2
11,19,27,1
11,0,2,3
11,18,20,2
11,9,4,0
11,22,17,-4
11,30,31,4
11,6,7,0
11,21,15,2
11,27,3,0
11,16,17,1
11,19,20,0
11,13,3,-2
11,4,0,1
11,7,2,1
11,6,22,1
11,9,18,-1
11,21,27,3
11,15,17,2
11,30,14,0
11,31,16,-2
11,18,13,0
11,0,30,-1
11,2,31,0
11,18,7,1
11,17,4,1
11,27,9,4
11,14,21,0
11,3,19,0
11,22,13,1
11,16,6,2
11,20,15,-2
11,19,2,0
11,13,4,1
11,18,0,0
11,9,30,3
11,27,16,0
11,3,15,1
11,21,17,-2
11,22,14,0
11,7,31,3
11,6,20,5
11,2,13,0
11,4,21,3
11,16,22,1
11,17,7,2
11,20,3,-1
11,14,27,1
11,30,18,-3
11,0,9,1
11,31,19,-2
11,15,6,3
11,13,20,2
11,31,22,-2
11,18,2,2
11,3,16,-2
11,21,0,-1
11,19,15,0
11,9,17,0
11,16,13,2
11,14,19,0
11,0,27,0
11,31,9,0
11,16,21,3
11,15,13,5
11,17,18,1
11,20,22,2
11,14,3,0
11,30,7,0
11,4,19,1
11,2,6,-1
11,27,30,3
11,7,4,3
11,2,4,1
11,31,27,0
11,16,14,1
11,20,7,-3
11,3,0,1
11,22,18,0
11,19,17,1
11,13,30,0
11,15,9,3
11,6,21,1
11,0,22,0
11,4,20,-1
11,18,6,1
11,9,13,1
11,14,31,0
11,21,2,0
11,17,16,1
11,27,19,2
11,30,3,2
11,7,15,-3
11,6,14,1
11,2,17,0
11,31,4,1
11,20,30,-2
11,3,18,1
11,19,0,-1
11,13,7,-2
11,16,9,0
11,15,14,-2
11,22,21,1
11,6,27,3
11,0,15,1
11,4,6,-2
11,18,16,1
11,7,19,0
11,17,31,2
11,9,3,0
11,27,22,-1
11,14,13,1
11,21,20,-3
11,30,2,-1
12,2,30,-1
12,7,0,0
12,15,20,0
12,9,19,0
12,32,4,-4
12,22,10,0
12,27,16,0
12,3,17,-1
12,6,33,4
12,19,15,-2
12,0,2,2
12,16,3,1
12,18,32,-1
12,20,9,-1
12,33,22,0
12,4,6,-1
12,10,27,0
12,30,7,2
12,17,14,3
12,0,30,0
12,2,18,-1
12,16,10,2
12,15,4,2
12,33,20,0
12,22,32,2
12,17,19,6
12,9,7,1
12,14,6,-4
12,3,27,-1
12,19,33,1
12,4,17,-5
12,18,0,0
12,6,22,3
12,27,15,1
12,20,16,-1
12,30,14,-2
12,7,2,0
12,10,3,-1
12,32,9,0
12,0,9,0
12,2,19,1
12,4,10,-1
12,18,22,2
12,33,3,3
12,30,32,-3
12,7,6,0
12,17,16,2
12,20,27,4
12,14,15,4
12,19,4,3
12,16,33,3
12,15,30,1
12,6,18,2
12,9,2,2
12,27,17,0
12,3,7,0
12,22,14,-1
12,32,0,0
12,10,20,1
12,0,22,2
12,2,6,-4
12,18,15,-2
12,17,10,2
12,20,3,0
12,30,9,-1
12,4,16,-4
12,7,32,6
12,33,27,2
12,14,19,1
12,16,18,2
12,15,17,0
12,6,0,3
12,10,33,2
12,32,2,0
12,27,7,2
12,22,4,-2
12,19,20,1
12,9,14,0
12,3,30,2
12,0,3,-1
12,4,20,-2
12,15,10,0
12,9,22,1
12,30,33,0
12,19,27,2
12,2,14,-1
12,7,18,-2
12,17,6,-5
12,32,16,1
12,16,19,-2
12,18,17,-1
12,6,30,2
12,10,2,0
12,20,0,0
12,33,4,2
12,3,15,-2
12,22,7,-2
12,14,32,2
12,27,9,-2
12,19,3,3
12,0,10,1
12,2,16,-1
12,15,33,0
12,17,20,1
12,9,18,1
12,32,6,-1
12,4,27,5
12,7,14,-2
12,30,22,2
12,18,30,1
12,6,9,2
12,10,19,-1
12,27,32,-1
12,20,7,0
12,33,17,-1
12,3,4,1
12,22,2,0
12,16,15,-1
12,14,0,2
12,19,7,0
12,4,18,-2
12,16,30,3
12,17,9,0
12,10,32,1
12,27,2,2
12,20,22,-1
12,3,14,-2
12,15,6,0
12,33,0,0
12,0,17,-1
12,2,33,2
12,6,10,4
12,9,16,-3
12,32,3,0
12,14,4,3
12,22,19,-4
12,18,27,-1
12,30,20,1
12,7,15,1
12,19,18,1
12,4,0,-1
12,15,32,1
12,17,30,3
12,10,9,2
12,33,7,2
12,3,22,-1
12,27,14,1
12,20,2,1
12,16,6,1
12,2,3,-1
12,18,10,0
12,7,4,2
12,9,33,0
12,22,16,0
12,30,27,-1
12,0,15,-2
12,6,19,1
12,32,17,-2
12,14,20,1
12,2,4,-1
12,30,10,0
12,0,19,-1
12,18,33,1
12,7,17,-5
12,6,27,3
12,9,3,-1
12,32,20,-1
12,22,15,0
12,14,16,0
12,4,9,-2
12,16,7,0
12,15,2,0
12,17,22,5
12,27,0,0
12,20,18,0
12,3,6,0
12,19,30,0
12,10,14,-2
12,33,32,0
12,15,9,2
12,19,32,1
12,4,30,0
12,16,0,-2
12,17,2,-1
12,10,7,0
12,27,22,0
12,33,14,0
12,20,6,1
12,3,18,-1
12,0,33,-2
12,2,27,-1
12,7,19,1
12,32,10,-1
12,30,16,-1
12,6,15,3
12,14,3,1
12,22,20,-3
12,18,4,-1
12,9,17,3
12,14,18,2
12,0,18,0
12,2,7,2
12,16,20,1
12,15,27,0
12,17,4,3
12,14,30,0
12,3,10,-1
12,9,32,1
12,33,19,1
12,22,6,-1
12,4,15,2
12,18,2,0
12,7,9,3
12,10,16,0
12,32,22,2
12,27,3,-1
12,20,33,2
12,30,0,-1
12,19,17,-1
12,6,14,1
12,18,6,1
12,17,27,2
12,33,16,0
12,14,22,2
12,30,15,-3
12,0,32,0
12,2,9,-2
12,4,19,0
12,7,3,0
12,20,10,3
12,19,2,6
12,6,7,3
12,10,4,2
12,32,30,-1
12,27,20,-1
12,3,33,-1
12,22,18,0
12,16,17,0
12,9,0,1
12,15,14,0
12,2,32,1
12,4,22,-1
12,18,16,2
12,7,27,1
12,17,15,1
12,20,19,-1
12,33,10,-1
12,14,9,5
12,0,6,-1
12,30,3,-4
12,16,4,3
12,6,2,3
12,9,30,0
12,32,7,-1
12,3,20,4
12,22,0,0
12,19,14,3
12,10,17,-1
12,27,33,2
12,2,0,0
12,15,19,-1
12,6,4,2
12,32,18,0
12,27,10,1
12,3,16,1
12,22,33,-2
12,7,30,5
12,9,20,0
12,14,17,-2
12,0,7,1
12,4,32,1
12,16,27,1
12,18,14,1
12,20,15,1
12,30,2,-2
12,17,3,2
12,10,22,0
12,33,6,1
12,19,9,1
12,15,18,3
12,7,33,-3
12,22,3,0
12,9,10,1
12,30,17,-5
12,2,20,2
12,18,19,-1
12,6,16,1
12,32,15,1
12,14,27,0
12,19,0,3
12,4,2,1
12,16,14,0
12,15,22,-1
12,10,30,1
12,27,6,0
12,20,32,2
12,33,18,-2
12,3,9,-2
12,17,7,1
12,0,16,-2
12,18,3,2
12,7,10,1
12,6,20,0
12,32,19,1
12,22,27,2
12,30,4,-1
12,9,15,2
12,14,33,2
12,2,17,-2
12,33,9,-2
12,4,7,-3
12,16,22,1
12,15,0,0
12,10,18,0
12,27,30,1
12,20,14,0
12,3,2,3
12,19,6,1
12,17,32,2
12,0,27,0
12,18,20,4
12,7,16,0
12,9,4,2
12,14,10,-1
12,2,15,-1
12,6,3,4
12,32,33,3
12,22,17,1
12,30,19,-3
12,10,6,-5
12,20,30,0
12,33,2,3
12,3,32,1
12,17,0,4
12,19,22,-1
12,19,16,0
12,0,20,0
12,2,10,2
12,4,33,0
12,7,22,1
12,9,27,3
12,32,14,1
12,15,3,-1
12,17,18,0
12,30,6,-2
12,0,4,-1
12,18,7,4
12,10,15,-3
12,27,19,0
12,20,4,0
12,33,30,0
12,3,0,0
12,22,9,4
12,16,32,5
12,14,2,2
12,6,17,1
12,15,7,-1
12,27,18,0
12,4,14,-3
12,16,9,-2
12,19,10,0
12,0,14,0
12,4,3,0
12,7,20,1
12,17,33,2
12,9,6,-2
12,32,27,1
12,30,18,0
12,2,22,-1
12,15,16,3
12,16,2,1
12,18,9,2
12,6,32,1
12,10,0,2
12,27,4,0
12,20,17,-1
12,33,15,1
12,14,7,2
12,3,19,-1
12,22,30,1
13,19,20,0
13,7,10,5
13,9,14,1
13,32,33,-5
13,24,27,0
13,3,15,3
13,21,0,1
13,6,1,1
13,22,16,-2
13,18,17,1
13,16,24,2
13,0,18,-2
13,16,9,2
13,17,7,1
13,10,32,0
13,1,22,-2
13,33,21,3
13,14,3,0
13,15,6,0
13,27,19,0
13,6,32,2
13,33,20,0
13,14,10,0
13,3,18,2
13,21,7,3
13,22,27,0
13,15,19,-2
13,9,0,0
13,1,17,-1
13,19,1,5
13,0,33,2
13,7,3,3
13,17,22,4
13,10,21,0
13,32,16,0
13,27,6,0
13,20,15,0
13,24,14,-2
13,18,9,0
13,16,27,1
13,1,0,3
13,33,18,-3
13,3,24,1
13,21,20,0
13,22,7,-1
13,15,17,-1
13,6,19,0
13,9,10,1
13,14,32,1
13,19,16,-1
13,18,1,2
13,7,6,-1
13,17,14,-1
13,10,15,-3
13,24,9,0
13,27,33,2
13,20,22,1
13,0,3,0
13,32,21,-1
13,16,10,3
13,6,20,3
13,33,24,0
13,3,32,1
13,21,19,-2
13,22,18,0
13,15,27,0
13,9,17,-3
13,1,7,0
13,14,0,2
13,7,0,1
13,15,24,1
13,17,27,2
13,10,19,1
13,33,22,1
13,14,16,-2
13,3,6,-1
13,21,1,3
13,32,18,0
13,20,9,0
13,19,32,1
13,0,10,0
13,6,33,1
13,24,7,0
13,27,20,0
13,22,21,1
13,16,17,-1
13,18,15,0
13,9,3,1
13,1,14,-1
13,7,18,0
13,17,19,1
13,10,27,1
13,20,0,-1
13,33,16,0
13,14,22,-1
13,21,6,0
13,15,9,0
13,32,24,0
13,3,1,2
13,19,7,0
13,0,17,-1
13,18,20,1
13,24,10,0
13,1,33,0
13,27,32,1
13,22,3,-1
13,16,15,0
13,6,14,1
13,9,21,-1
13,19,14,3
13,15,22,3
13,6,0,5
13,9,33,-1
13,10,17,1
13,32,1,-2
13,24,18,1
13,3,16,1
13,7,20,-2
13,21,27,0
13,0,19,0
13,18,10,0
13,17,32,2
13,27,7,1
13,20,3,-2
13,22,24,1
13,16,6,0
13,1,9,2
13,33,15,0
13,14,21,2
13,0,24,1
13,20,32,0
13,16,7,0
13,18,19,0
13,17,21,1
13,1,10,0
13,27,9,1
13,33,3,2
13,14,15,1
13,22,6,-2
13,19,33,-2
13,7,14,-3
13,15,1,1
13,6,18,0
13,32,0,0
13,24,17,-1
13,3,27,-1
13,21,16,2
13,10,20,1
13,9,22,3
13,19,3,2
13,0,27,0
13,1,24,1
13,20,16,-2
13,33,10,-1
13,22,32,0
13,18,14,1
13,6,17,-1
13,21,15,-1
13,7,9,1
13,20,24,3
13,15,0,-2
13,17,20,2
13,9,6,-2
13,10,22,1
13,32,7,1
13,27,18,0
13,14,33,1
13,3,21,0
13,24,19,-3
13,15,7,4
13,6,24,1
13,9,32,1
13,1,20,-1
13,14,27,0
13,3,10,1
13,21,18,-1
13,22,19,-1
13,16,0,8
13,33,17,0
13,0,14,-4
13,18,22,1
13,7,1,0
13,17,9,1
13,10,16,-1
13,32,3,-1
13,24,33,0
13,27,15,2
13,20,6,1
13,19,9,4
13,0,22,-3
13,7,33,-1
13,17,3,2
13,10,6,-1
13,24,21,1
13,27,1,0
13,20,14,-1
13,18,16,-1
13,32,15,-3
13,6,27,3
13,1,19,0
13,33,0,0
13,14,24,2
13,3,7,-1
13,21,10,1
13,22,17,-4
13,16,32,-1
13,15,20,3
13,9,18,-1
13,0,1,-1
13,18,33,0
13,7,22,0
13,10,9,0
13,32,14,0
13,24,3,1
13,27,16,-4
13,20,21,3
13,19,6,-2
13,17,15,1
13,16,1,0
13,15,10,5
13,6,7,2
13,9,24,-1
13,33,27,2
13,3,0,0
13,21,32,0
13,22,20,-1
13,16,19,1
13,14,17,0
13,1,18,0
13,19,21,4
13,0,9,-1
13,32,6,0
13,27,22,0
13,20,33,0
13,19,15,0
13,18,3,1
13,7,21,2
13,17,1,1
13,10,14,0
13,24,16,0
13,19,27,1
13,18,0,0
13,7,17,-1
13,9,16,1
13,32,10,0
13,24,20,1
13,21,33,1
13,22,1,0
13,6,15,0
13,3,14,-1
13,16,22,3
13,10,7,0
13,1,6,2
13,27,24,1
13,20,19,-1
13,33,32,3
13,14,9,1
13,0,21,1
13,17,18,2
13,15,3,-2
13,15,33,5
13,19,0,1
13,7,27,1
13,10,18,1
13,32,17,-2
13,24,22,-3
13,3,20,1
13,6,16,2
13,9,1,2
13,21,14,-1
13,16,3,1
13,18,24,2
13,17,10,4
13,1,32,-1
13,27,21,-1
13,20,7,0
13,33,9,1
13,22,15,-4
13,14,19,1
13,0,6,-1
13,10,1,0
13,32,20,2
13,24,0,-1
13,3,33,1
13,15,14,1
13,9,27,1
13,0,32,1
13,18,6,2
13,17,24,1
13,1,15,2
13,27,3,0
13,33,19,-2
13,16,21,2
13,20,10,0
13,14,7,-1
13,22,9,1
13,19,24,3
13,18,27,1
13,6,9,4
13,1,16,1
13,20,17,-1
13,33,14,-1
13,21,3,2
13,22,10,1
13,0,15,-1
13,7,32,1
13,10,33,0
13,24,1,-2
13,27,0,-2
13,3,19,-1
13,16,20,1
13,15,21,0
13,9,7,1
13,32,22,0
13,14,18,0
13,17,6,-1
13,19,10,2
13,0,7,0
13,18,32,2
13,24,15,0
13,1,21,0
13,9,20,-3
13,27,17,-2
13,19,18,0
13,7,16,-3
13,6,22,1
13,21,17,0
13,7,19,-1
13,10,24,1
13,32,27,-2
13,20,18,1
13,33,1,0
13,3,9,0
13,21,22,2
13,15,16,0
13,14,6,2
13,17,0,3
13,18,7,1
13,6,21,1
13,9,15,-6
13,1,3,-3
13,27,10,1
13,22,14,0
13,19,17,0
13,16,33,2
